"Plot","Value","date","MAP","Index"
"E14",3.96799987356644e-05,2022-01-16,2,"B11"
"E15",4.02100013161544e-05,2022-01-16,2,"B11"
"E16",4.0260001696879e-05,2022-01-16,2,"B11"
"E17",3.82399994123261e-05,2022-01-16,2,"B11"
"K01",3.7745001463918e-05,2022-01-16,2,"B11"
"K02",3.33099997078534e-05,2022-01-16,2,"B11"
"K03",4.02000005124137e-05,2022-01-16,2,"B11"
"K04",4.09200001740828e-05,2022-01-16,2,"B11"
"K05",4.10100001317915e-05,2022-01-16,2,"B11"
"K06",3.86200008506421e-05,2022-01-16,2,"B11"
"K07",3.96699997509131e-05,2022-01-16,2,"B11"
"K08",4.19099997088779e-05,2022-01-16,2,"B11"
"K09",4.36800000898074e-05,2022-01-16,2,"B11"
"K10",3.96600007661618e-05,2022-01-16,2,"B11"
"K11",4.19200005126186e-05,2022-01-16,2,"B11"
"K12",4.15499998780433e-05,2022-01-16,2,"B11"
"K13",4.42400014435407e-05,2022-01-16,2,"B11"
"K14",3.94199996662792e-05,2022-01-16,2,"B11"
"K15",3.91100002161693e-05,2022-01-16,2,"B11"
"S09",4.19600000896025e-05,2022-01-16,2,"B11"
"S13",4.43099997937679e-05,2022-01-16,2,"B11"
"S14",4.48300015705172e-05,2022-01-16,2,"B11"
"S15",4.50599982286803e-05,2022-01-16,2,"B11"
"S16",3.84599989047274e-05,2022-01-16,2,"B11"
"S17",4.14700007240754e-05,2022-01-16,2,"B11"
"S18",3.95600000047125e-05,2022-01-16,2,"B11"
"S19",3.97799994971137e-05,2022-01-16,2,"B11"
"S20",3.95399983972311e-05,2022-01-16,2,"B11"
"S21",3.90999994124286e-05,2022-01-16,2,"B11"
"S22",3.86100000469014e-05,2022-01-16,2,"B11"
"S23",4.1219998820452e-05,2022-01-16,2,"B11"
"S25",4.23700003011618e-05,2022-01-16,2,"B11"
"S26",4.29499996243976e-05,2022-01-16,2,"B11"
"S27",4.23300007241778e-05,2022-01-16,2,"B11"
"S28",4.11500004702248e-05,2022-01-16,2,"B11"
"S29",4.07299994549248e-05,2022-01-16,2,"B11"
"S30",4.35900001320988e-05,2022-01-16,2,"B11"
"S31",4.4270000216784e-05,2022-01-16,2,"B11"
"S32",4.6900000597816e-05,2022-01-16,2,"B11"
"S33",4.03199992433656e-05,2022-01-16,2,"B11"
"E7",3.9999998989515e-05,2022-01-16,2,"B12"
"E8",3.96299983549397e-05,2022-01-16,2,"B12"
"E9",4.17599985667039e-05,2022-01-16,2,"B12"
"E10",3.98299998778384e-05,2022-01-16,2,"B12"
"E11",3.67600005120039e-05,2022-01-16,2,"B12"
"E12",3.64799998351373e-05,2022-01-16,2,"B12"
"E13",3.66700005542953e-05,2022-01-16,2,"B12"
"E14",4.01200013584457e-05,2022-01-16,2,"B12"
"E15",4.10600005125161e-05,2022-01-16,2,"B12"
"E16",4.14999994973186e-05,2022-01-16,2,"B12"
"E17",3.67600005120039e-05,2022-01-16,2,"B12"
"K01",3.60500016540755e-05,2022-01-16,2,"B12"
"K02",2.92000004264992e-05,2022-01-16,2,"B12"
"K03",3.75499985239003e-05,2022-01-16,2,"B12"
"K04",3.93449990951922e-05,2022-01-16,2,"B12"
"K05",3.97299991163891e-05,2022-01-16,2,"B12"
"K06",3.64299994544126e-05,2022-01-16,2,"B12"
"K07",3.62899991159793e-05,2022-01-16,2,"B12"
"K08",3.98000011045951e-05,2022-01-16,2,"B12"
"K09",4.30200016126037e-05,2022-01-16,2,"B12"
"K10",3.73900002159644e-05,2022-01-16,2,"B12"
"K11",3.83799997507595e-05,2022-01-16,2,"B12"
"K12",3.95200004277285e-05,2022-01-16,2,"B12"
"K13",4.39600007666741e-05,2022-01-16,2,"B12"
"K14",3.68100008927286e-05,2022-01-16,2,"B12"
"K15",3.80099991161842e-05,2022-01-16,2,"B12"
"S09",4.16299990320113e-05,2022-01-16,2,"B12"
"S13",4.35450001532445e-05,2022-01-16,2,"B12"
"S14",4.46099984401371e-05,2022-01-16,2,"B12"
"S15",4.49500003014691e-05,2022-01-16,2,"B12"
"S16",3.71999994968064e-05,2022-01-16,2,"B12"
"S17",4.06600011046976e-05,2022-01-16,2,"B12"
"S18",3.83100014005322e-05,2022-01-16,2,"B12"
"S19",3.858999843942e-05,2022-01-16,2,"B12"
"S20",3.86100000469014e-05,2022-01-16,2,"B12"
"S21",3.73900002159644e-05,2022-01-16,2,"B12"
"S22",3.70999987353571e-05,2022-01-16,2,"B12"
"S23",4.02400000893977e-05,2022-01-16,2,"B12"
"S25",4.39700015704148e-05,2022-01-16,2,"B12"
"S26",4.50799998361617e-05,2022-01-16,2,"B12"
"S27",4.45000005129259e-05,2022-01-16,2,"B12"
"S28",4.16199982282706e-05,2022-01-16,2,"B12"
"S29",3.91499997931533e-05,2022-01-16,2,"B12"
"S30",4.34299981861841e-05,2022-01-16,2,"B12"
"S31",4.49100007244851e-05,2022-01-16,2,"B12"
"S32",4.76399982289877e-05,2022-01-16,2,"B12"
"S33",3.94900016544852e-05,2022-01-16,2,"B12"
"E7",1.27000002976274e-05,2022-01-16,2,"AOT"
"E8",1.27000002976274e-05,2022-01-16,2,"AOT"
"E9",1.27000002976274e-05,2022-01-16,2,"AOT"
"E10",1.27000002976274e-05,2022-01-16,2,"AOT"
"E11",1.27000002976274e-05,2022-01-16,2,"AOT"
"E12",1.27000002976274e-05,2022-01-16,2,"AOT"
"E13",1.27000002976274e-05,2022-01-16,2,"AOT"
"E14",1.27000002976274e-05,2022-01-16,2,"AOT"
"E15",1.27000002976274e-05,2022-01-16,2,"AOT"
"E16",1.27000002976274e-05,2022-01-16,2,"AOT"
"E17",1.27000002976274e-05,2022-01-16,2,"AOT"
"K01",1.22000001283595e-05,2022-01-16,2,"AOT"
"K02",1.22000001283595e-05,2022-01-16,2,"AOT"
"K03",1.22000001283595e-05,2022-01-16,2,"AOT"
"K04",1.22000001283595e-05,2022-01-16,2,"AOT"
"K05",1.22000001283595e-05,2022-01-16,2,"AOT"
"K06",1.22000001283595e-05,2022-01-16,2,"AOT"
"K07",1.22000001283595e-05,2022-01-16,2,"AOT"
"K08",1.22000001283595e-05,2022-01-16,2,"AOT"
"K09",1.22000001283595e-05,2022-01-16,2,"AOT"
"K10",1.22000001283595e-05,2022-01-16,2,"AOT"
"K11",1.22000001283595e-05,2022-01-16,2,"AOT"
"K12",1.22000001283595e-05,2022-01-16,2,"AOT"
"K13",1.22999999803142e-05,2022-01-16,2,"AOT"
"K14",1.22999999803142e-05,2022-01-16,2,"AOT"
"K15",1.23999998322688e-05,2022-01-16,2,"AOT"
"S09",1.22000001283595e-05,2022-01-16,2,"AOT"
"S13",1.22000001283595e-05,2022-01-16,2,"AOT"
"S14",1.22000001283595e-05,2022-01-16,2,"AOT"
"S15",1.22000001283595e-05,2022-01-16,2,"AOT"
"S16",1.22000001283595e-05,2022-01-16,2,"AOT"
"S17",1.22000001283595e-05,2022-01-16,2,"AOT"
"S18",1.22000001283595e-05,2022-01-16,2,"AOT"
"S19",1.22000001283595e-05,2022-01-16,2,"AOT"
"S20",1.22000001283595e-05,2022-01-16,2,"AOT"
"S21",1.22000001283595e-05,2022-01-16,2,"AOT"
"S22",1.22000001283595e-05,2022-01-16,2,"AOT"
"S23",1.22000001283595e-05,2022-01-16,2,"AOT"
"S25",1.22000001283595e-05,2022-01-16,2,"AOT"
"S26",1.22000001283595e-05,2022-01-16,2,"AOT"
"S27",1.22000001283595e-05,2022-01-16,2,"AOT"
"S28",1.22000001283595e-05,2022-01-16,2,"AOT"
"S29",1.23999998322688e-05,2022-01-16,2,"AOT"
"S30",1.23999998322688e-05,2022-01-16,2,"AOT"
"S31",1.24999996842234e-05,2022-01-16,2,"AOT"
"S32",1.22000001283595e-05,2022-01-16,2,"AOT"
"S33",1.22999999803142e-05,2022-01-16,2,"AOT"
"E7",0.0175999999046326,2022-01-16,2,"TCI_R"
"E8",0.0165999997407198,2022-01-16,2,"TCI_R"
"E9",0.0182000007480383,2022-01-16,2,"TCI_R"
"E10",0.0165999997407198,2022-01-16,2,"TCI_R"
"E11",0.016499999910593,2022-01-16,2,"TCI_R"
"E12",0.0165499998256564,2022-01-16,2,"TCI_R"
"E13",0.0162000004202127,2022-01-16,2,"TCI_R"
"E14",0.0175000000745058,2022-01-16,2,"TCI_R"
"E15",0.0178999993950129,2022-01-16,2,"TCI_R"
"E16",0.0179999992251396,2022-01-16,2,"TCI_R"
"E17",0.0147000001743436,2022-01-16,2,"TCI_R"
"K01",0.0182000007480383,2022-01-16,2,"TCI_R"
"K02",0.0126000000163913,2022-01-16,2,"TCI_R"
"K03",0.016100000590086,2022-01-16,2,"TCI_R"
"K04",0.0175000000745058,2022-01-16,2,"TCI_R"
"K05",0.0184000004082918,2022-01-16,2,"TCI_R"
"K06",0.0146000003442168,2022-01-16,2,"TCI_R"
"K07",0.0153500000014901,2022-01-16,2,"TCI_R"
"K08",0.0186000000685453,2022-01-16,2,"TCI_R"
"K09",0.0188999995589256,2022-01-16,2,"TCI_R"
"K10",0.0172500004991889,2022-01-16,2,"TCI_R"
"K11",0.0190999992191792,2022-01-16,2,"TCI_R"
"K12",0.0189000004902482,2022-01-16,2,"TCI_R"
"K13",0.0197000000625849,2022-01-16,2,"TCI_R"
"K14",0.0147000001743436,2022-01-16,2,"TCI_R"
"K15",0.0165999997407198,2022-01-16,2,"TCI_R"
"S09",0.0182000007480383,2022-01-16,2,"TCI_R"
"S13",0.0197999998927116,2022-01-16,2,"TCI_R"
"S14",0.0210999995470047,2022-01-16,2,"TCI_R"
"S15",0.0199999995529652,2022-01-16,2,"TCI_R"
"S16",0.0152000002563,2022-01-16,2,"TCI_R"
"S17",0.0175000000745058,2022-01-16,2,"TCI_R"
"S18",0.016100000590086,2022-01-16,2,"TCI_R"
"S19",0.0166499996557832,2022-01-16,2,"TCI_R"
"S20",0.0162500003352761,2022-01-16,2,"TCI_R"
"S21",0.0151000004261732,2022-01-16,2,"TCI_R"
"S22",0.0151000004261732,2022-01-16,2,"TCI_R"
"S23",0.0173000004142523,2022-01-16,2,"TCI_R"
"S25",0.0194000005722046,2022-01-16,2,"TCI_R"
"S26",0.0199999995529652,2022-01-16,2,"TCI_R"
"S27",0.0193000007420778,2022-01-16,2,"TCI_R"
"S28",0.0179999992251396,2022-01-16,2,"TCI_R"
"S29",0.0164000000804663,2022-01-16,2,"TCI_R"
"S30",0.0200999993830919,2022-01-16,2,"TCI_R"
"S31",0.0192500008270144,2022-01-16,2,"TCI_R"
"S32",0.0220999997109175,2022-01-16,2,"TCI_R"
"S33",0.017000000923872,2022-01-16,2,"TCI_R"
"E7",0.0124000003561378,2022-01-16,2,"TCI_G"
"E8",0.0120000001043081,2022-01-16,2,"TCI_G"
"E9",0.012699999846518,2022-01-16,2,"TCI_G"
"E10",0.0119500001892447,2022-01-16,2,"TCI_G"
"E11",0.0115000000223517,2022-01-16,2,"TCI_G"
"E12",0.0115499999374151,2022-01-16,2,"TCI_G"
"E13",0.0113000003620982,2022-01-16,2,"TCI_G"
"E14",0.0126000000163913,2022-01-16,2,"TCI_G"
"E15",0.0126000000163913,2022-01-16,2,"TCI_G"
"E16",0.0125000001862645,2022-01-16,2,"TCI_G"
"E17",0.0107000004500151,2022-01-16,2,"TCI_G"
"K01",0.0120500000193715,2022-01-16,2,"TCI_G"
"K02",0.00944999977946281,2022-01-16,2,"TCI_G"
"K03",0.0116999996826053,2022-01-16,2,"TCI_G"
"K04",0.0121999997645617,2022-01-16,2,"TCI_G"
"K05",0.012699999846518,2022-01-16,2,"TCI_G"
"K06",0.0105999996885657,2022-01-16,2,"TCI_G"
"K07",0.0115000000223517,2022-01-16,2,"TCI_G"
"K08",0.0126000000163913,2022-01-16,2,"TCI_G"
"K09",0.0131999999284744,2022-01-16,2,"TCI_G"
"K10",0.0125000001862645,2022-01-16,2,"TCI_G"
"K11",0.0130000002682209,2022-01-16,2,"TCI_G"
"K12",0.0129000004380941,2022-01-16,2,"TCI_G"
"K13",0.0135500002652407,2022-01-16,2,"TCI_G"
"K14",0.010499999858439,2022-01-16,2,"TCI_G"
"K15",0.0115000000223517,2022-01-16,2,"TCI_G"
"S09",0.0130000002682209,2022-01-16,2,"TCI_G"
"S13",0.0141000002622604,2022-01-16,2,"TCI_G"
"S14",0.0146000003442168,2022-01-16,2,"TCI_G"
"S15",0.0140000004321337,2022-01-16,2,"TCI_G"
"S16",0.0113000003620982,2022-01-16,2,"TCI_G"
"S17",0.012699999846518,2022-01-16,2,"TCI_G"
"S18",0.0119000002741814,2022-01-16,2,"TCI_G"
"S19",0.012249999679625,2022-01-16,2,"TCI_G"
"S20",0.0116999996826053,2022-01-16,2,"TCI_G"
"S21",0.0118000004440546,2022-01-16,2,"TCI_G"
"S22",0.0116499997675419,2022-01-16,2,"TCI_G"
"S23",0.012699999846518,2022-01-16,2,"TCI_G"
"S25",0.013150000013411,2022-01-16,2,"TCI_G"
"S26",0.0132999997586012,2022-01-16,2,"TCI_G"
"S27",0.0129000004380941,2022-01-16,2,"TCI_G"
"S28",0.0125000001862645,2022-01-16,2,"TCI_G"
"S29",0.0122999995946884,2022-01-16,2,"TCI_G"
"S30",0.0142000000923872,2022-01-16,2,"TCI_G"
"S31",0.0137999998405576,2022-01-16,2,"TCI_G"
"S32",0.0148999998345971,2022-01-16,2,"TCI_G"
"S33",0.0120999999344349,2022-01-16,2,"TCI_G"
"E7",0.00899999961256981,2022-01-16,2,"TCI_B"
"E8",0.00879999995231628,2022-01-16,2,"TCI_B"
"E9",0.00930000003427267,2022-01-16,2,"TCI_B"
"E10",0.00870000012218952,2022-01-16,2,"TCI_B"
"E11",0.0082999998703599,2022-01-16,2,"TCI_B"
"E12",0.00824999995529652,2022-01-16,2,"TCI_B"
"E13",0.0082999998703599,2022-01-16,2,"TCI_B"
"E14",0.0094999996945262,2022-01-16,2,"TCI_B"
"E15",0.00965000037103891,2022-01-16,2,"TCI_B"
"E16",0.0094999996945262,2022-01-16,2,"TCI_B"
"E17",0.00779999978840351,2022-01-16,2,"TCI_B"
"K01",0.00910000037401915,2022-01-16,2,"TCI_B"
"K02",0.00689999992027879,2022-01-16,2,"TCI_B"
"K03",0.008500000461936,2022-01-16,2,"TCI_B"
"K04",0.00870000012218952,2022-01-16,2,"TCI_B"
"K05",0.0094999996945262,2022-01-16,2,"TCI_B"
"K06",0.00779999978840351,2022-01-16,2,"TCI_B"
"K07",0.00800000037997961,2022-01-16,2,"TCI_B"
"K08",0.00920000020414591,2022-01-16,2,"TCI_B"
"K09",0.00960000045597553,2022-01-16,2,"TCI_B"
"K10",0.00879999995231628,2022-01-16,2,"TCI_B"
"K11",0.00930000003427267,2022-01-16,2,"TCI_B"
"K12",0.00920000020414591,2022-01-16,2,"TCI_B"
"K13",0.00955000007525086,2022-01-16,2,"TCI_B"
"K14",0.00749999983236194,2022-01-16,2,"TCI_B"
"K15",0.00820000004023314,2022-01-16,2,"TCI_B"
"S09",0.00939999986439943,2022-01-16,2,"TCI_B"
"S13",0.0104000000283122,2022-01-16,2,"TCI_B"
"S14",0.0108000002801418,2022-01-16,2,"TCI_B"
"S15",0.0104000000283122,2022-01-16,2,"TCI_B"
"S16",0.00839999970048666,2022-01-16,2,"TCI_B"
"S17",0.00910000037401915,2022-01-16,2,"TCI_B"
"S18",0.00860000029206276,2022-01-16,2,"TCI_B"
"S19",0.00884999986737967,2022-01-16,2,"TCI_B"
"S20",0.008500000461936,2022-01-16,2,"TCI_B"
"S21",0.00860000029206276,2022-01-16,2,"TCI_B"
"S22",0.008500000461936,2022-01-16,2,"TCI_B"
"S23",0.00910000037401915,2022-01-16,2,"TCI_B"
"S25",0.010049999691546,2022-01-16,2,"TCI_B"
"S26",0.0100999996066093,2022-01-16,2,"TCI_B"
"S27",0.00960000045597553,2022-01-16,2,"TCI_B"
"S28",0.00910000037401915,2022-01-16,2,"TCI_B"
"S29",0.00899999961256981,2022-01-16,2,"TCI_B"
"S30",0.0107000004500151,2022-01-16,2,"TCI_B"
"S31",0.010499999858439,2022-01-16,2,"TCI_B"
"S32",0.0113000003620982,2022-01-16,2,"TCI_B"
"S33",0.00899999961256981,2022-01-16,2,"TCI_B"
"E7",0,2022-01-16,2,"MSK_CLDPRB"
"E8",0,2022-01-16,2,"MSK_CLDPRB"
"E9",0,2022-01-16,2,"MSK_CLDPRB"
"E10",0,2022-01-16,2,"MSK_CLDPRB"
"E11",0,2022-01-16,2,"MSK_CLDPRB"
"E12",0,2022-01-16,2,"MSK_CLDPRB"
"E13",0,2022-01-16,2,"MSK_CLDPRB"
"E14",0,2022-01-16,2,"MSK_CLDPRB"
"E15",0,2022-01-16,2,"MSK_CLDPRB"
"E16",0,2022-01-16,2,"MSK_CLDPRB"
"E17",0,2022-01-16,2,"MSK_CLDPRB"
"K01",0,2022-01-16,2,"MSK_CLDPRB"
"K02",0,2022-01-16,2,"MSK_CLDPRB"
"K03",0,2022-01-16,2,"MSK_CLDPRB"
"K04",0,2022-01-16,2,"MSK_CLDPRB"
"K05",0,2022-01-16,2,"MSK_CLDPRB"
"K06",0,2022-01-16,2,"MSK_CLDPRB"
"K07",0,2022-01-16,2,"MSK_CLDPRB"
"K08",0,2022-01-16,2,"MSK_CLDPRB"
"K09",0,2022-01-16,2,"MSK_CLDPRB"
"K10",0,2022-01-16,2,"MSK_CLDPRB"
"K11",0,2022-01-16,2,"MSK_CLDPRB"
"K12",0,2022-01-16,2,"MSK_CLDPRB"
"K13",0,2022-01-16,2,"MSK_CLDPRB"
"K14",0,2022-01-16,2,"MSK_CLDPRB"
"K15",0,2022-01-16,2,"MSK_CLDPRB"
"S09",0,2022-01-16,2,"MSK_CLDPRB"
"S13",0,2022-01-16,2,"MSK_CLDPRB"
"S14",0,2022-01-16,2,"MSK_CLDPRB"
"S15",0,2022-01-16,2,"MSK_CLDPRB"
"S16",0,2022-01-16,2,"MSK_CLDPRB"
"S17",0,2022-01-16,2,"MSK_CLDPRB"
"S18",0,2022-01-16,2,"MSK_CLDPRB"
"S19",0,2022-01-16,2,"MSK_CLDPRB"
"S20",0,2022-01-16,2,"MSK_CLDPRB"
"S21",0,2022-01-16,2,"MSK_CLDPRB"
"S22",0,2022-01-16,2,"MSK_CLDPRB"
"S23",0,2022-01-16,2,"MSK_CLDPRB"
"S25",0,2022-01-16,2,"MSK_CLDPRB"
"S26",0,2022-01-16,2,"MSK_CLDPRB"
"S27",0,2022-01-16,2,"MSK_CLDPRB"
"S28",0,2022-01-16,2,"MSK_CLDPRB"
"S29",0,2022-01-16,2,"MSK_CLDPRB"
"S30",0,2022-01-16,2,"MSK_CLDPRB"
"S31",0,2022-01-16,2,"MSK_CLDPRB"
"S32",0,2022-01-16,2,"MSK_CLDPRB"
"S33",0,2022-01-16,2,"MSK_CLDPRB"
"E7",0,2022-01-16,2,"QA10"
"E8",0,2022-01-16,2,"QA10"
"E9",0,2022-01-16,2,"QA10"
"E10",0,2022-01-16,2,"QA10"
"E11",0,2022-01-16,2,"QA10"
"E12",0,2022-01-16,2,"QA10"
"E13",0,2022-01-16,2,"QA10"
"E14",0,2022-01-16,2,"QA10"
"E15",0,2022-01-16,2,"QA10"
"E16",0,2022-01-16,2,"QA10"
"E17",0,2022-01-16,2,"QA10"
"K01",0,2022-01-16,2,"QA10"
"K02",0,2022-01-16,2,"QA10"
"K03",0,2022-01-16,2,"QA10"
"K04",0,2022-01-16,2,"QA10"
"K05",0,2022-01-16,2,"QA10"
"K06",0,2022-01-16,2,"QA10"
"K07",0,2022-01-16,2,"QA10"
"K08",0,2022-01-16,2,"QA10"
"K09",0,2022-01-16,2,"QA10"
"K10",0,2022-01-16,2,"QA10"
"K11",0,2022-01-16,2,"QA10"
"K12",0,2022-01-16,2,"QA10"
"K13",0,2022-01-16,2,"QA10"
"K14",0,2022-01-16,2,"QA10"
"K15",0,2022-01-16,2,"QA10"
"S09",0,2022-01-16,2,"QA10"
"S13",0,2022-01-16,2,"QA10"
"S14",0,2022-01-16,2,"QA10"
"S15",0,2022-01-16,2,"QA10"
"S16",0,2022-01-16,2,"QA10"
"S17",0,2022-01-16,2,"QA10"
"S18",0,2022-01-16,2,"QA10"
"S19",0,2022-01-16,2,"QA10"
"S20",0,2022-01-16,2,"QA10"
"S21",0,2022-01-16,2,"QA10"
"S22",0,2022-01-16,2,"QA10"
"S23",0,2022-01-16,2,"QA10"
"S25",0,2022-01-16,2,"QA10"
"S26",0,2022-01-16,2,"QA10"
"S27",0,2022-01-16,2,"QA10"
"S28",0,2022-01-16,2,"QA10"
"S29",0,2022-01-16,2,"QA10"
"S30",0,2022-01-16,2,"QA10"
"S31",0,2022-01-16,2,"QA10"
"S32",0,2022-01-16,2,"QA10"
"S33",0,2022-01-16,2,"QA10"
"E7",0,2022-01-16,2,"QA20"
"E8",0,2022-01-16,2,"QA20"
"E9",0,2022-01-16,2,"QA20"
"E10",0,2022-01-16,2,"QA20"
"E11",0,2022-01-16,2,"QA20"
"E12",0,2022-01-16,2,"QA20"
"E13",0,2022-01-16,2,"QA20"
"E14",0,2022-01-16,2,"QA20"
"E15",0,2022-01-16,2,"QA20"
"E16",0,2022-01-16,2,"QA20"
"E17",0,2022-01-16,2,"QA20"
"K01",0,2022-01-16,2,"QA20"
"K02",0,2022-01-16,2,"QA20"
"K03",0,2022-01-16,2,"QA20"
"K04",0,2022-01-16,2,"QA20"
"K05",0,2022-01-16,2,"QA20"
"K06",0,2022-01-16,2,"QA20"
"K07",0,2022-01-16,2,"QA20"
"K08",0,2022-01-16,2,"QA20"
"K09",0,2022-01-16,2,"QA20"
"K10",0,2022-01-16,2,"QA20"
"K11",0,2022-01-16,2,"QA20"
"K12",0,2022-01-16,2,"QA20"
"K13",0,2022-01-16,2,"QA20"
"K14",0,2022-01-16,2,"QA20"
"K15",0,2022-01-16,2,"QA20"
"S09",0,2022-01-16,2,"QA20"
"S13",0,2022-01-16,2,"QA20"
"S14",0,2022-01-16,2,"QA20"
"S15",0,2022-01-16,2,"QA20"
"S16",0,2022-01-16,2,"QA20"
"S17",0,2022-01-16,2,"QA20"
"S18",0,2022-01-16,2,"QA20"
"S19",0,2022-01-16,2,"QA20"
"S20",0,2022-01-16,2,"QA20"
"S21",0,2022-01-16,2,"QA20"
"S22",0,2022-01-16,2,"QA20"
"S23",0,2022-01-16,2,"QA20"
"S25",0,2022-01-16,2,"QA20"
"S26",0,2022-01-16,2,"QA20"
"S27",0,2022-01-16,2,"QA20"
"S28",0,2022-01-16,2,"QA20"
"S29",0,2022-01-16,2,"QA20"
"S30",0,2022-01-16,2,"QA20"
"S31",0,2022-01-16,2,"QA20"
"S32",0,2022-01-16,2,"QA20"
"S33",0,2022-01-16,2,"QA20"
"E7",0,2022-01-16,2,"QA60"
"E8",0,2022-01-16,2,"QA60"
"E9",0,2022-01-16,2,"QA60"
"E10",0,2022-01-16,2,"QA60"
"E11",0,2022-01-16,2,"QA60"
"E12",0,2022-01-16,2,"QA60"
"E13",0,2022-01-16,2,"QA60"
"E14",0,2022-01-16,2,"QA60"
"E15",0,2022-01-16,2,"QA60"
"E16",0,2022-01-16,2,"QA60"
"E17",0,2022-01-16,2,"QA60"
"K01",0,2022-01-16,2,"QA60"
"K02",0,2022-01-16,2,"QA60"
"K03",0,2022-01-16,2,"QA60"
"K04",0,2022-01-16,2,"QA60"
"K05",0,2022-01-16,2,"QA60"
"K06",0,2022-01-16,2,"QA60"
"K07",0,2022-01-16,2,"QA60"
"K08",0,2022-01-16,2,"QA60"
"K09",0,2022-01-16,2,"QA60"
"K10",0,2022-01-16,2,"QA60"
"K11",0,2022-01-16,2,"QA60"
"K12",0,2022-01-16,2,"QA60"
"K13",0,2022-01-16,2,"QA60"
"K14",0,2022-01-16,2,"QA60"
"K15",0,2022-01-16,2,"QA60"
"S09",0,2022-01-16,2,"QA60"
"S13",0,2022-01-16,2,"QA60"
"S14",0,2022-01-16,2,"QA60"
"S15",0,2022-01-16,2,"QA60"
"S16",0,2022-01-16,2,"QA60"
"S17",0,2022-01-16,2,"QA60"
"S18",0,2022-01-16,2,"QA60"
"S19",0,2022-01-16,2,"QA60"
"S20",0,2022-01-16,2,"QA60"
"S21",0,2022-01-16,2,"QA60"
"S22",0,2022-01-16,2,"QA60"
"S23",0,2022-01-16,2,"QA60"
"S25",0,2022-01-16,2,"QA60"
"S26",0,2022-01-16,2,"QA60"
"S27",0,2022-01-16,2,"QA60"
"S28",0,2022-01-16,2,"QA60"
"S29",0,2022-01-16,2,"QA60"
"S30",0,2022-01-16,2,"QA60"
"S31",0,2022-01-16,2,"QA60"
"S32",0,2022-01-16,2,"QA60"
"S33",0,2022-01-16,2,"QA60"
"E7",0.184898346662521,2022-01-16,2,"SeLI"
"E8",0.198338150978088,2022-01-16,2,"SeLI"
"E9",0.19780620932579,2022-01-16,2,"SeLI"
"E10",0.194637335836887,2022-01-16,2,"SeLI"
"E11",0.193390443921089,2022-01-16,2,"SeLI"
"E12",0.189185097813606,2022-01-16,2,"SeLI"
"E13",0.186041444540024,2022-01-16,2,"SeLI"
"E14",0.157708913087845,2022-01-16,2,"SeLI"
"E15",0.138781309127808,2022-01-16,2,"SeLI"
"E16",0.141266524791718,2022-01-16,2,"SeLI"
"E17",0.205976843833923,2022-01-16,2,"SeLI"
"K01",0.171550251543522,2022-01-16,2,"SeLI"
"K02",0.257265388965607,2022-01-16,2,"SeLI"
"K03",0.226666644215584,2022-01-16,2,"SeLI"
"K04",0.20703499019146,2022-01-16,2,"SeLI"
"K05",0.179458647966385,2022-01-16,2,"SeLI"
"K06",0.250180810689926,2022-01-16,2,"SeLI"
"K07",0.248213246464729,2022-01-16,2,"SeLI"
"K08",0.197951108217239,2022-01-16,2,"SeLI"
"K09",0.182761117815971,2022-01-16,2,"SeLI"
"K10",0.217007584869862,2022-01-16,2,"SeLI"
"K11",0.193920731544495,2022-01-16,2,"SeLI"
"K12",0.188723862171173,2022-01-16,2,"SeLI"
"K13",0.162428632378578,2022-01-16,2,"SeLI"
"K14",0.250144213438034,2022-01-16,2,"SeLI"
"K15",0.21150079369545,2022-01-16,2,"SeLI"
"S09",0.176402971148491,2022-01-16,2,"SeLI"
"S13",0.174974575638771,2022-01-16,2,"SeLI"
"S14",0.167878046631813,2022-01-16,2,"SeLI"
"S15",0.168306410312653,2022-01-16,2,"SeLI"
"S16",0.219609834253788,2022-01-16,2,"SeLI"
"S17",0.186997801065445,2022-01-16,2,"SeLI"
"S18",0.201257854700089,2022-01-16,2,"SeLI"
"S19",0.204094097018242,2022-01-16,2,"SeLI"
"S20",0.197941392660141,2022-01-16,2,"SeLI"
"S21",0.221589773893356,2022-01-16,2,"SeLI"
"S22",0.223079100251198,2022-01-16,2,"SeLI"
"S23",0.194404080510139,2022-01-16,2,"SeLI"
"S25",0.111019775271416,2022-01-16,2,"SeLI"
"S26",0.101654835045338,2022-01-16,2,"SeLI"
"S27",0.115518309175968,2022-01-16,2,"SeLI"
"S28",0.157812520861626,2022-01-16,2,"SeLI"
"S29",0.220493331551552,2022-01-16,2,"SeLI"
"S30",0.159013122320175,2022-01-16,2,"SeLI"
"S31",0.1430993527174,2022-01-16,2,"SeLI"
"S32",0.125988230109215,2022-01-16,2,"SeLI"
"S33",0.189157113432884,2022-01-16,2,"SeLI"
"E7",0.420354008674622,2022-01-16,2,"GNDVI"
"E8",0.440769404172897,2022-01-16,2,"GNDVI"
"E9",0.43141907453537,2022-01-16,2,"GNDVI"
"E10",0.422582626342773,2022-01-16,2,"GNDVI"
"E11",0.426334947347641,2022-01-16,2,"GNDVI"
"E12",0.423271864652634,2022-01-16,2,"GNDVI"
"E13",0.418978065252304,2022-01-16,2,"GNDVI"
"E14",0.370498806238174,2022-01-16,2,"GNDVI"
